Mark_0,Mark_1,Mark_2,Mark_3,Mark_4,Mark_5,Mark_6,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Year,Type_0,Type_1,Type_2,Type_3,Distance,Engine_capacity_cm3,Fuel_type_0,Fuel_type_1,Fuel_type_2,Transmission,Price(euro)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,0,0,1,0,167000,1500,0,1,0,2,8600
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,2009,0,0,1,0,1,1600,1,0,0,1,3600
0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2006,0,1,1,1,170000,2000,0,1,0,2,2000
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2013,0,1,0,0,178500,2200,0,1,0,1,15700
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2012,0,1,0,1,265000,1800,0,1,1,2,8999
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2002,0,1,0,1,331200,2200,0,1,0,2,6399
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2017,0,1,0,1,120000,1999,0,1,1,2,23900
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2011,0,1,0,1,123,2000,0,1,0,2,16600
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,2013,0,1,0,1,110000,1400,0,0,1,2,8000
0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,2010,1,0,0,1,190000,2000,0,1,0,2,12000
0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,2014,0,0,0,1,144947,1496,0,0,1,2,7499
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2012,0,0,1,0,180000,1500,0,1,0,1,7499
0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,2016,0,1,0,1,151130,1500,0,1,0,1,12499
0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,2005,0,0,0,1,0,1400,0,1,1,1,3550
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2006,0,0,1,0,170000,2000,1,0,0,1,2900
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2011,0,1,0,0,155000,1600,0,1,1,2,9300
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2011,0,0,0,1,116000,1400,0,1,0,2,7300
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,2007,0,1,0,1,185000,1500,0,1,0,1,3400
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2015,0,1,0,0,124000,1600,0,1,0,2,13000
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,2015,0,0,1,0,222000,2000,1,0,1,2,17500
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2016,0,1,1,0,133494,2494,0,0,1,2,21500
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2011,0,1,0,1,1,2000,0,1,0,2,17500
0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,2016,0,1,0,1,150000,1596,1,0,0,1,3200
0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,2011,0,0,1,0,190000,1200,0,1,0,1,5100
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2012,0,1,1,0,124000,1600,0,1,1,2,9999
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1997,0,1,0,1,300000,1800,1,0,0,2,2700
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012,0,0,1,0,200000,1300,0,1,0,1,6000
0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,2006,0,0,1,0,240000,1600,0,1,0,1,2700
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,2015,0,1,0,1,75000,2000,0,1,1,2,19000
0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,2011,0,0,0,1,130000,1400,1,0,0,1,4700
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2009,0,0,1,0,168,1400,0,1,1,2,7390
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2014,0,0,1,0,210000,1500,0,1,0,1,7199
0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,2012,0,1,0,0,180000,2200,0,1,0,2,16750
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2012,0,1,0,1,196000,1600,0,1,0,1,9950
0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2006,1,0,0,0,150,1600,0,1,1,1,1500
0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,2015,0,1,1,0,159000,1996,0,1,0,2,20500
0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2003,0,0,0,1,190,1995,0,1,1,2,2000
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2013,0,0,0,1,172000,1461,0,1,0,1,6299
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,2016,0,0,0,1,64000,1798,0,0,1,2,16000
0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,2011,0,0,0,1,174000,1461,0,1,0,1,4550
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2010,0,0,0,1,187000,1400,0,1,0,1,6500
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2007,0,0,0,1,235000,1500,0,1,0,1,5400
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2012,0,0,1,0,1,1500,0,1,0,1,6200
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,2014,0,1,1,1,180000,1600,0,1,0,1,5800
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2011,0,0,0,1,125000,1300,0,1,0,1,3750
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2013,0,1,1,0,192000,2200,0,1,0,2,17500
0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1995,0,1,1,1,300000,2000,1,0,0,1,2500
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2007,0,0,0,1,240000,1400,0,1,0,1,3750
0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,2015,0,1,1,0,161000,2000,0,1,0,2,18000
0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,2014,0,1,0,1,230000,2200,0,1,0,2,13000
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,2015,0,0,1,1,152000,1600,0,1,0,1,10300
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2006,0,1,0,1,312000,2500,0,1,1,2,7800
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2002,0,1,0,1,251000,2499,0,1,0,1,4650
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2009,0,0,1,0,180000,1400,0,1,1,1,5300
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2007,0,0,1,0,226000,1400,0,1,0,1,5500
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2004,1,0,1,1,200000,1800,0,1,1,2,6500
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2013,0,0,0,1,133000,1798,0,0,1,2,10000
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,2013,0,1,0,1,131000,1400,0,0,1,2,8500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2006,0,0,1,0,368000,1300,0,1,0,1,3650
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2000,0,1,0,1,258,1700,0,1,0,2,2900
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2011,0,0,1,0,160000,1200,0,1,0,1,4999
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2010,0,0,1,0,1,1400,0,1,1,1,5350
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2006,0,0,0,1,195000,1400,0,1,1,1,5400
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2015,0,1,0,1,124000,2000,1,0,1,2,11499
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2003,0,0,0,1,330000,1400,0,1,0,2,4100
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,2005,0,1,0,1,21548,1400,1,0,0,1,2200
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2004,0,0,0,1,200000,1399,0,1,1,1,4200
0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,2014,0,1,1,0,131000,2200,0,1,0,2,19900
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2002,0,0,1,1,100,1600,1,0,0,1,1000
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1998,0,1,0,1,268000,1800,0,1,1,1,2650
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2014,0,1,1,0,128200,2200,0,1,0,2,17999
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1998,0,0,0,1,98000,1000,0,1,1,1,900
0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,2015,0,1,0,1,73179,2500,0,1,1,2,14000
0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,2014,0,1,1,0,150300,2000,0,1,1,2,13200
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2015,0,1,1,0,139000,1461,0,1,0,2,12800
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2006,0,0,0,1,360000,1300,0,1,0,1,2999
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,2010,0,1,1,1,203000,2000,0,1,0,1,8250
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,2008,0,1,1,1,270,2000,0,1,0,1,6700
0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1996,0,1,0,1,325000,1997,0,1,1,1,2200
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2014,0,1,0,1,202300,1598,0,1,0,2,13199
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2012,0,0,1,0,162200,1461,0,1,0,1,5899
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2018,0,0,1,0,146600,1600,0,1,0,2,12700
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2010,0,0,0,1,97000,1598,0,1,1,2,7700
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2014,0,0,1,0,191000,1800,1,0,0,2,9700
0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,2018,0,1,0,1,60000,2500,1,0,0,2,20000
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2013,0,0,1,0,190000,1500,0,1,0,1,8500
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2015,0,1,0,0,184000,1500,0,1,0,2,10999
0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,2006,0,1,0,0,294000,2400,0,1,0,2,8500
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2010,0,0,0,1,164000,1400,0,1,1,2,7650
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,2011,0,0,0,1,122841,1800,0,0,1,2,11600
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2008,0,0,0,1,172000,1399,0,1,0,1,4999
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2009,0,0,1,0,235000,1400,0,1,1,2,6200
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2012,1,0,1,0,256000,1300,0,1,0,1,4490
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2014,0,0,1,1,194000,1991,1,0,0,2,10000
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2012,0,1,1,0,67000,1500,0,1,0,1,7200
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2011,0,0,0,1,160,1600,0,1,1,2,5300
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2016,0,1,0,1,180000,2000,0,1,0,2,17450
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,0,1,1,1,135000,1462,0,1,0,2,15850
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,2015,0,0,0,1,84000,1600,0,1,1,2,10900
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2002,0,1,1,1,280000,2000,0,1,0,1,3150
0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,2001,0,1,0,0,230000,1900,1,0,0,1,3500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2011,0,0,1,0,200123,2000,0,1,0,1,8200
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2000,0,0,0,1,264000,1400,0,1,1,1,2500
0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2008,0,0,1,0,92424,1600,1,0,0,1,3399
0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2013,0,0,0,1,122000,1385,0,1,1,1,4800
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2007,0,0,0,1,335165,1986,0,1,0,2,6750
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,0,1,1,1,175000,1462,0,1,0,2,16000
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2010,0,1,1,1,220000,2200,0,1,0,1,7500
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,2011,0,1,0,1,230000,1200,1,0,0,1,2800
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2011,0,1,0,1,192000,1400,0,1,0,1,6800
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2007,0,0,0,1,72000,1000,0,1,1,2,4400
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2012,0,0,1,1,240000,1500,0,1,0,1,6800
0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,2006,0,1,0,0,205000,2700,1,0,0,2,14800
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2017,0,1,0,1,176000,2000,0,1,0,2,19450
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2006,0,0,0,1,164274,1300,0,1,0,1,2999
0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,2008,0,1,0,0,179000,1400,0,1,1,1,7200
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2021,0,1,1,0,0,1589,0,1,1,2,14500
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2002,0,0,0,1,230000,1400,0,1,1,1,950
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,2001,0,1,0,1,278000,2000,0,1,0,1,2650
0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,2004,0,0,1,0,200000,1600,1,0,0,1,3000
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2011,0,1,1,0,202176,1500,0,1,0,1,6900
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2009,0,1,0,1,265000,1800,0,1,1,1,5950
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2011,0,0,1,0,244000,1600,0,1,0,1,9600
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,2016,0,1,0,1,188000,1422,0,1,0,1,7750
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2011,0,0,1,1,207000,1500,0,1,0,1,7800
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2018,0,1,0,1,33339,2000,1,0,1,2,20800
0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,2017,0,0,1,0,160000,1500,0,1,0,1,7200
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2008,0,1,0,1,230000,1800,1,0,0,2,7700
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2000,0,1,0,1,303000,2000,1,0,0,2,3800
0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,2012,0,0,0,1,111896,1200,0,1,1,1,3499
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2012,0,0,1,0,165000,1800,0,0,1,2,9200
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2015,0,0,1,0,169265,1800,0,0,1,2,12650
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,2007,0,0,0,1,172316,1400,0,1,1,1,2800
0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,2016,0,0,0,1,184500,1500,0,1,1,1,15499
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,2017,0,1,0,1,127000,2000,0,1,1,2,21990
0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2007,0,1,0,1,193000,1988,0,1,1,2,7600
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1996,0,1,0,1,256000,1800,0,1,1,1,2300
0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,2013,0,0,1,0,162000,2400,1,0,1,2,15000
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2019,0,0,0,1,26000,1400,0,1,1,1,12990
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2007,1,0,1,0,220000,1600,0,1,1,1,6500
0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,2012,0,1,0,0,199000,2000,0,1,0,1,11800
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2014,0,1,0,1,216000,1600,0,1,0,2,10700
0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,2016,0,0,0,1,184500,1500,0,1,1,2,15499
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2019,0,0,0,1,26000,1400,0,1,1,2,12990
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,2013,0,1,0,1,188000,1400,0,0,1,2,8800
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2012,0,0,1,0,212700,1200,0,1,0,1,5450
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2005,0,0,1,0,270000,1800,0,1,1,1,3500
0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2013,0,1,0,1,60000,2000,0,1,1,2,12700
0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2011,0,1,1,0,90000,2200,0,1,0,2,13300
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2014,0,1,0,1,143000,2000,0,1,0,1,11700
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2008,0,1,0,1,230000,1800,1,0,0,2,7800
0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2007,0,1,0,1,194777,2000,0,1,1,2,5000
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2008,0,0,1,0,200000,1900,0,1,0,1,5000
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,2016,0,0,0,1,144000,1800,0,0,1,2,12300
0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1995,0,0,0,1,5000,2400,0,1,0,1,1700
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2002,0,1,0,1,256000,2700,0,1,0,2,5500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2006,0,0,0,1,250000,1300,0,1,0,1,4500
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,2015,0,1,0,1,173000,1400,0,1,1,2,8600
0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,2006,0,1,0,0,220000,2700,1,0,0,2,13500
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2018,0,0,0,1,95000,900,0,1,1,1,10500
0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,2011,0,1,1,0,169000,2200,0,1,0,2,13990
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2012,0,1,0,1,200000,2000,0,1,1,2,11500
0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,2014,0,1,0,1,60000,2000,1,0,0,2,9900
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,2009,0,1,1,1,276555,1595,0,1,1,1,9500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2005,0,0,1,0,227000,1600,1,0,0,1,4650
0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,2003,0,1,1,0,230000,1800,1,0,0,2,4900
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1993,0,0,0,1,100,1800,0,1,1,1,1600
0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,2010,0,0,1,0,150000,1400,0,1,1,1,6000
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2004,0,0,1,0,139000,1500,0,1,0,1,3700
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,2012,0,1,0,1,206000,2200,0,1,0,1,14399
0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1999,0,1,1,1,1,2500,0,1,0,1,2900
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2014,0,0,1,0,200000,1490,0,1,0,2,7200
0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,2017,0,1,0,1,40000,2000,0,1,1,2,16999
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2016,0,1,1,0,185000,1500,0,1,0,1,13000
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2015,0,0,0,1,157000,1400,1,0,1,2,13500
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2011,0,0,1,0,1234,2000,0,1,1,2,9500
0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,2013,0,1,0,0,145000,1200,0,1,1,2,8800
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2013,0,0,1,0,177800,1400,0,1,0,1,8500
0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2006,0,1,1,1,247000,2200,0,1,0,1,2200
0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,2004,1,1,0,0,300000,2500,0,1,0,1,8000
0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,2017,0,1,0,1,95000,1800,1,0,1,2,17999
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,2000,0,1,0,1,222530,1600,0,1,1,1,3800
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2005,0,1,0,1,270000,2000,0,1,1,1,5700
0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,2012,0,0,1,0,167000,1000,0,1,1,1,4999
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1995,0,1,0,1,345000,1800,1,0,0,2,2200
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2014,0,0,0,1,212600,1400,0,1,0,1,6850
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2013,0,1,1,0,140000,1500,0,1,0,1,8500
0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,2015,0,0,0,1,220000,2000,0,1,1,2,9990
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2012,0,0,1,1,237000,2200,0,1,0,1,10490
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2016,0,0,1,0,153000,1500,0,1,0,2,9200
0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,2004,1,0,0,0,320000,1400,0,1,0,1,3800
0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,2012,0,1,1,1,188000,2000,0,1,0,1,4500
0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,2015,0,0,0,1,215000,1500,0,1,0,1,4850
0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,2006,0,1,1,1,218400,2000,0,1,0,1,7000
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2005,0,0,1,0,256983,1500,0,1,0,1,3150
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2011,0,1,0,0,213548,2000,0,1,0,1,17250
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2017,0,1,0,0,130212,2000,0,1,0,2,17499
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2014,0,1,1,0,148000,1500,0,1,0,1,7900
0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,2013,0,1,1,1,180000,1500,0,1,0,1,3000
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2017,0,1,1,0,30100,1400,0,1,1,2,15500
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,2012,0,0,0,1,230000,1800,0,1,1,2,10299
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2004,0,1,0,1,1,1900,0,1,0,1,4350
0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,2001,0,1,1,1,280000,1900,0,1,0,1,1900
0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,2006,0,0,1,0,229000,2400,1,0,0,1,5600
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2010,0,0,0,1,74000,1400,0,1,1,2,6500
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2007,0,0,1,0,170000,1200,0,1,1,1,3450
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1994,0,1,0,1,266000,2000,0,1,1,1,1700
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2016,0,1,0,1,1360,1800,0,1,1,2,11000
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2000,0,1,0,1,222,2200,0,1,0,2,1500
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2019,0,0,0,1,4000,1399,0,1,1,2,15000
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2005,0,0,1,1,400000,1900,0,1,0,1,4500
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2012,0,0,0,1,1,1500,0,1,0,2,6999
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2005,0,0,1,0,278000,1400,0,1,1,1,2850
0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,2010,0,0,1,0,173000,1200,0,1,1,1,3200
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,2002,0,1,1,1,270000,2500,0,1,0,1,3990
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2010,0,0,0,1,190000,1800,0,0,1,2,8500
0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,2019,0,1,0,1,33000,2000,0,1,1,2,18900
0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,2015,0,1,0,1,88000,2000,0,1,1,2,16950
0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2013,0,1,1,1,174600,1400,0,1,1,1,5650
0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,2008,0,0,0,1,130000,1200,0,1,1,2,4700
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1996,0,1,0,1,250000,1400,0,1,1,1,1299
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2008,0,0,0,1,180000,1500,0,1,0,1,4900
0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,2009,0,0,1,1,264714,1400,1,0,0,1,3700
