Year,Type_1,Type_3,Distance,Engine_capacity_cm3,Transmission,Price(euro)
0.6875,0.0,0.0,0.5818181818181818,0.2791878172588832,0.0,5200
0.84375,1.0,1.0,0.0431818181818181,0.3299492385786802,0.0,9200
0.6875,0.0,0.0,0.4772727272727273,0.5329949238578681,0.0,9500
0.875,1.0,0.0,0.2697727272727273,0.3807106598984772,1.0,16500
0.625,0.0,1.0,0.4216954545454545,0.4314720812182741,0.0,2450
0.53125,0.0,0.0,0.4876522727272727,0.4314720812182741,0.0,2300
0.59375,0.0,0.0,0.4876522727272727,0.3807106598984772,0.0,3250
0.65625,0.0,0.0,0.4876522727272727,0.2791878172588832,0.0,3650
0.3125,0.0,1.0,0.4876522727272727,0.4314720812182741,0.0,1800
0.65625,0.0,1.0,0.5340909090909091,0.4314720812182741,0.0,3200
0.84375,0.0,0.0,0.37,0.5329949238578681,1.0,10800
0.25,0.0,1.0,0.2272727272727272,0.2791878172588832,0.0,800
0.71875,0.0,0.0,0.5227272727272727,0.3807106598984772,0.0,6400
0.5,0.0,1.0,0.0482636363636363,0.4314720812182741,0.0,1250
0.5,1.0,1.0,0.7727272727272727,0.583756345177665,0.0,3500
0.46875,0.0,1.0,0.5113636363636364,0.4314720812182741,0.0,4100
0.21875,0.0,1.0,0.8863636363636364,0.633502538071066,0.0,1900
0.0625,0.0,0.0,0.252525,0.2791878172588832,0.0,550
0.75,0.0,1.0,0.4863636363636364,0.3807106598984772,0.0,5550
0.84375,1.0,0.0,0.1363636363636363,0.5329949238578681,1.0,14000
0.4375,1.0,1.0,0.1431818181818182,0.3807106598984772,0.0,2300
0.125,0.0,0.0,0.7361568181818182,0.4299492385786801,0.0,700
0.5625,0.0,1.0,0.0,0.3299492385786802,0.0,2700
0.59375,0.0,0.0,0.0,0.3299492385786802,0.0,3000
0.53125,1.0,1.0,0.5227272727272727,0.583756345177665,1.0,2500
0.5,0.0,0.0,0.0,0.583756345177665,0.0,3300
0.53125,1.0,1.0,0.5227272727272727,0.7360406091370558,1.0,5700
0.5625,0.0,1.0,0.0,0.5329949238578681,0.0,1999
0.78125,1.0,0.0,0.3340909090909091,0.9898477157360408,1.0,21999
0.3125,1.0,1.0,0.6022727272727273,0.583756345177665,0.0,2000
0.5,0.0,0.0,0.0004772727272727,0.3807106598984772,1.0,4299
0.5,0.0,1.0,0.5,0.2791878172588832,0.0,1000
0.65625,1.0,1.0,0.3409090909090909,0.634517766497462,0.0,9000
0.4375,1.0,1.0,0.9159090909090908,0.634517766497462,0.0,2300
0.875,1.0,0.0,0.2954545454545454,0.3807106598984772,0.0,13490
0.71875,1.0,1.0,0.2181818181818181,0.634517766497462,1.0,17500
0.375,0.0,0.0,2.2727272727272728e-06,0.583756345177665,0.0,3900
0.71875,0.0,0.0,0.4057909090909091,0.5329949238578681,1.0,9199
0.4375,1.0,1.0,0.6363636363636364,0.5329949238578681,1.0,5000
0.625,1.0,1.0,0.3886363636363636,0.3299492385786802,0.0,3700
0.53125,0.0,0.0,0.4295454545454545,0.4314720812182741,0.0,2100
0.71875,0.0,1.0,0.6798431818181818,0.6329949238578679,0.0,7799
0.75,1.0,1.0,0.2727272727272727,0.2284263959390863,0.0,5999
0.40625,1.0,1.0,0.8295454545454546,0.5329949238578681,0.0,4300
0.71875,1.0,1.0,0.5,0.3807106598984772,1.0,7200
0.46875,1.0,1.0,0.2840909090909091,0.3807106598984772,0.0,1200
0.75,0.0,0.0,0.3477272727272727,0.3807106598984772,0.0,7399
0.71875,1.0,0.0,2.2727272727272728e-06,0.7360406091370558,1.0,14000
0.8125,0.0,0.0,0.3090909090909091,0.7081218274111675,1.0,15000
0.6875,0.0,1.0,0.0406818181818181,0.3807106598984772,0.0,7500
0.75,0.0,0.0,0.4181818181818182,0.4314720812182741,1.0,7700
0.53125,0.0,1.0,0.5772727272727273,0.3807106598984772,1.0,5400
0.59375,1.0,0.0,0.5840909090909091,0.7360406091370558,1.0,10550
0.5,1.0,1.0,0.4545454545454545,0.4314720812182741,0.0,2700
0.65625,0.0,1.0,0.4090909090909091,0.3025380710659898,0.0,7200
0.25,0.0,0.0,0.199465909090909,0.4314720812182741,0.0,500
0.65625,1.0,1.0,0.0,0.4314720812182741,1.0,7200
0.4375,0.0,0.0,0.75,0.634517766497462,0.0,5800
0.875,0.0,0.0,0.3636363636363636,0.4314720812182741,0.0,14300
0.78125,1.0,0.0,0.2386363636363636,0.8883248730964467,1.0,23000
0.6875,1.0,0.0,0.4136363636363636,0.3807106598984772,0.0,8190
0.75,1.0,0.0,0.3522727272727273,0.3807106598984772,0.0,8199
0.46875,0.0,1.0,0.6590909090909091,0.4314720812182741,0.0,2800
0.6875,1.0,1.0,0.5159090909090909,0.3807106598984772,0.0,6000
0.5,1.0,1.0,0.4045454545454545,0.3289340101522843,0.0,5300
0.84375,1.0,1.0,0.4136363636363636,0.3807106598984772,1.0,13450
0.8125,1.0,0.0,0.3397727272727273,0.3807106598984772,1.0,12950
0.53125,1.0,1.0,0.375,0.634517766497462,0.0,7800
0.78125,1.0,0.0,0.1818181818181818,0.634517766497462,1.0,15500
0.8125,1.0,1.0,0.3340909090909091,0.634517766497462,1.0,16900
0.3125,0.0,0.0,0.6590909090909091,0.7360406091370558,1.0,2000
0.59375,0.0,0.0,0.4863636363636364,0.3299492385786802,0.0,4200
0.09375,1.0,1.0,0.4545454545454545,0.2791878172588832,0.0,10000
0.375,1.0,1.0,0.7954545454545454,0.7360406091370558,1.0,4200
0.84375,0.0,1.0,0.0909090909090909,0.3299492385786802,1.0,4599
0.21875,0.0,0.0,0.3704545454545455,0.583756345177665,0.0,1950
0.59375,1.0,1.0,0.3704545454545455,0.5329949238578681,1.0,5499
0.53125,1.0,0.0,0.2795454545454545,0.7360406091370558,0.0,6899
0.8125,0.0,0.0,0.2795454545454545,0.3807106598984772,0.0,4650
0.65625,0.0,0.0,0.2795454545454545,0.4314720812182741,0.0,3900
0.5625,0.0,1.0,0.4318181818181818,0.3299492385786802,0.0,4950
0.8125,1.0,1.0,0.0909090909090909,0.634517766497462,1.0,6899
0.71875,1.0,1.0,0.2795454545454545,0.3807106598984772,0.0,3999
0.59375,0.0,0.0,0.2772727272727273,0.3299492385786802,0.0,3299
0.78125,1.0,0.0,0.0909090909090909,0.634517766497462,1.0,13999
0.78125,1.0,0.0,0.3704545454545455,0.7096446700507614,1.0,14999
0.5,1.0,1.0,0.4318181818181818,0.7360406091370558,1.0,2899
0.5,0.0,1.0,0.4204545454545454,0.3299492385786802,0.0,2750
0.8125,0.0,0.0,0.3340909090909091,0.3756345177664975,0.0,7500
0.875,1.0,1.0,0.4,0.634517766497462,1.0,19500
0.25,1.0,1.0,0.5681818181818182,0.583756345177665,1.0,3200
0.8125,1.0,1.0,0.5454545454545454,0.634517766497462,1.0,16000
0.34375,0.0,0.0,1.1363636363636365e-05,0.634517766497462,0.0,2500
0.4375,0.0,1.0,0.7604159090909091,0.583756345177665,0.0,2000
0.75,0.0,1.0,0.1363636363636363,0.4304568527918782,1.0,8300
0.59375,1.0,0.0,0.3080818181818182,0.8375634517766498,1.0,7000
0.40625,1.0,1.0,0.0681590909090909,0.7360406091370558,0.0,2750
0.5625,1.0,1.0,0.6404840909090909,0.3299492385786802,0.0,2250
0.75,0.0,0.0,0.0002795454545454,0.3299492385786802,0.0,8200
0.65625,1.0,0.0,0.45,0.7360406091370558,1.0,12500
0.71875,1.0,0.0,0.1977272727272727,0.7360406091370558,1.0,15700
0.625,1.0,1.0,0.2454545454545454,0.3299492385786802,0.0,2150
0.875,0.0,0.0,0.4764931818181818,0.3807106598984772,0.0,7300
0.84375,1.0,1.0,0.1818181818181818,0.634517766497462,1.0,23999
0.0,1.0,1.0,0.6818181818181819,0.5329949238578681,0.0,7000
0.875,1.0,0.0,0.1238636363636363,0.8852791878172589,1.0,21700
0.5625,0.0,1.0,0.229175,0.5329949238578681,0.0,4700
0.8125,1.0,1.0,0.3454545454545454,0.3807106598984772,0.0,11500
0.21875,1.0,1.0,0.5681818181818182,0.4314720812182741,0.0,1600
0.125,1.0,1.0,0.0002272727272727,0.4314720812182741,0.0,1000
0.71875,1.0,1.0,0.2565409090909091,0.2284263959390863,0.0,6900
0.6875,0.0,1.0,0.4431818181818182,0.3807106598984772,0.0,3990
0.78125,1.0,1.0,0.2795454545454545,0.3299492385786802,0.0,4200
0.84375,1.0,0.0,0.2795454545454545,0.7360406091370558,1.0,7000
0.78125,0.0,1.0,0.2795454545454545,0.2791878172588832,1.0,4950
0.53125,1.0,1.0,2.2727272727272728e-06,0.634517766497462,0.0,2000
0.4375,1.0,0.0,0.252525,0.7360406091370558,0.0,5200
0.21875,1.0,1.0,0.0568181818181818,0.634517766497462,0.0,3600
0.59375,1.0,1.0,0.2477272727272727,0.4314720812182741,0.0,1000
0.84375,1.0,0.0,0.0909090909090909,0.8375634517766498,1.0,12950
0.84375,1.0,0.0,0.3409090909090909,0.634517766497462,1.0,12500
0.65625,1.0,1.0,0.5454545454545454,0.7360406091370558,0.0,5950
0.625,1.0,1.0,0.5681818181818182,0.5329949238578681,1.0,2900
0.46875,0.0,0.0,0.0006818181818181,0.4314720812182741,0.0,2200
0.53125,0.0,0.0,0.5227272727272727,0.3299492385786802,0.0,5500
0.4375,1.0,0.0,0.575,0.583756345177665,0.0,1200
0.75,0.0,0.0,0.5659090909090909,0.3807106598984772,0.0,7300
0.1875,1.0,1.0,0.0002272727272727,0.3807106598984772,0.0,7000
0.65625,1.0,1.0,0.4688,0.3248730964467005,0.0,6000
0.78125,1.0,1.0,0.25,0.634517766497462,1.0,12900
0.5625,1.0,1.0,0.0006818181818181,0.583756345177665,0.0,7300
0.6875,0.0,1.0,0.4602272727272727,0.3299492385786802,0.0,3300
0.0,1.0,1.0,0.9090909090909092,0.8883248730964467,0.0,650
0.4375,0.0,1.0,0.6818181818181819,0.2274111675126903,0.0,2000
0.78125,0.0,0.0,0.45,0.3807106598984772,0.0,7800
0.625,1.0,1.0,0.4977272727272727,0.3807106598984772,0.0,5300
0.90625,1.0,0.0,0.075,0.5329949238578681,1.0,13650
0.375,1.0,1.0,0.8181818181818182,0.634517766497462,0.0,4100
0.53125,1.0,1.0,0.5886363636363636,0.4314720812182741,0.0,3500
0.5625,0.0,0.0,0.4216954545454545,0.3299492385786802,0.0,2150
0.5,0.0,1.0,0.4330295454545455,0.4314720812182741,0.0,1560
0.53125,0.0,1.0,0.4876522727272727,0.3299492385786802,0.0,2450
0.21875,1.0,1.0,0.4876522727272727,0.4314720812182741,0.0,1100
0.25,0.0,1.0,0.6113636363636363,0.633502538071066,1.0,1700
0.5625,0.0,1.0,0.4226568181818181,0.4314720812182741,0.0,3000
0.53125,1.0,0.0,0.6818181818181819,0.9898477157360408,1.0,2000
0.5625,1.0,1.0,0.5227272727272727,0.3609137055837563,0.0,3300
0.46875,1.0,1.0,0.6545454545454545,0.634517766497462,0.0,2900
0.25,1.0,1.0,0.6818181818181819,0.5329949238578681,0.0,2800
0.625,1.0,1.0,0.2613636363636363,0.4314720812182741,0.0,4200
0.84375,1.0,0.0,0.1806818181818182,0.4299492385786801,1.0,19900
0.4375,1.0,1.0,0.5340909090909091,0.5329949238578681,0.0,3200
0.78125,1.0,0.0,0.1272727272727273,0.3299492385786802,1.0,13500
0.90625,0.0,0.0,0.2740909090909091,0.6182741116751269,0.0,11600
0.5,1.0,1.0,0.5568181818181819,0.583756345177665,0.0,3000
0.28125,1.0,1.0,0.8993181818181818,0.8852791878172589,0.0,3100
0.875,1.0,1.0,0.1545454545454545,0.633502538071066,1.0,14800
0.875,1.0,0.0,0.1727272727272727,0.634517766497462,1.0,19200
0.75,1.0,1.0,0.4772727272727273,0.634517766497462,1.0,12500
0.6875,1.0,1.0,0.3409090909090909,0.2284263959390863,0.0,6800
0.21875,0.0,0.0,0.0045454545454545,0.482233502538071,0.0,1300
0.65625,1.0,1.0,0.0761363636363636,0.4314720812182741,0.0,7200
0.59375,1.0,1.0,0.45,0.3299492385786802,0.0,2900
0.875,0.0,0.0,0.2272727272727272,0.6182741116751269,1.0,10500
0.59375,1.0,1.0,0.5,0.63248730964467,1.0,3300
0.4375,1.0,0.0,0.7954545454545454,0.634517766497462,0.0,5500
0.65625,1.0,1.0,0.4964318181818182,0.2791878172588832,0.0,4100
0.625,0.0,1.0,0.3545454545454545,0.3299492385786802,0.0,5800
0.5,1.0,0.0,0.0,0.4314720812182741,1.0,2200
0.59375,1.0,0.0,0.0,0.8375634517766498,0.0,7200
0.5,0.0,0.0,0.0,0.634517766497462,0.0,4000
0.5625,1.0,0.0,0.0,0.634517766497462,0.0,3999
0.5625,1.0,1.0,0.3893181818181818,0.8873096446700507,1.0,6500
0.59375,1.0,0.0,0.0,0.634517766497462,1.0,6666
0.5,0.0,1.0,0.3931818181818182,0.3299492385786802,0.0,3500
0.875,1.0,0.0,0.2477272727272727,0.3756345177664975,1.0,12800
0.09375,1.0,1.0,0.0001840909090909,0.3807106598984772,0.0,750
0.65625,0.0,0.0,0.4090909090909091,0.3299492385786802,0.0,5500
0.5625,1.0,0.0,0.5909090909090909,0.634517766497462,0.0,7500
0.71875,1.0,1.0,2.2727272727272728e-06,0.634517766497462,0.0,3800
0.75,1.0,1.0,0.2679545454545454,0.4314720812182741,1.0,6850
0.53125,1.0,1.0,0.4204545454545454,0.4314720812182741,0.0,5000
0.9375,1.0,0.0,0.0322727272727272,0.4314720812182741,1.0,19999
0.4375,0.0,0.0,4.545454545454545e-05,0.634517766497462,0.0,2200
0.6875,1.0,0.0,0.35,0.4263959390862945,0.0,8000
0.40625,1.0,1.0,0.3840909090909091,0.3274111675126904,0.0,3000
0.5,1.0,0.0,0.2840909090909091,0.634517766497462,0.0,7500
0.46875,0.0,0.0,2.2727272727272728e-06,0.2791878172588832,0.0,800
0.8125,0.0,0.0,6.818181818181818e-06,0.4314720812182741,0.0,13500
0.3125,0.0,0.0,0.8918795454545455,0.8883248730964467,0.0,3800
0.53125,0.0,1.0,0.252525,0.481725888324873,0.0,4600
0.6875,0.0,0.0,0.4431818181818182,0.3299492385786802,0.0,5800
0.875,1.0,1.0,0.0659090909090909,0.3807106598984772,0.0,9800
0.03125,1.0,1.0,0.1772727272727272,0.415228426395939,0.0,500
0.40625,1.0,1.0,0.6772727272727272,0.5329949238578681,0.0,3450
0.3125,0.0,1.0,0.6363636363636364,0.634517766497462,0.0,2000
0.65625,1.0,0.0,0.3977272727272727,0.7360406091370558,0.0,12700
0.6875,0.0,0.0,0.4568181818181818,0.3299492385786802,0.0,6500
0.53125,0.0,1.0,0.7886363636363637,0.7360406091370558,0.0,4300
0.78125,0.0,0.0,0.3,0.3807106598984772,1.0,9500
0.21875,0.0,0.0,0.9090909090909092,0.8883248730964467,0.0,1500
0.46875,1.0,1.0,0.5681818181818182,0.634517766497462,0.0,6800
0.5625,1.0,0.0,0.4545454545454545,0.7360406091370558,0.0,3000
0.5,1.0,1.0,0.5977272727272728,0.634517766497462,0.0,1700
0.46875,1.0,1.0,0.3870454545454545,0.4314720812182741,0.0,4200
0.90625,1.0,1.0,0.2227272727272727,0.3644670050761421,1.0,13999
0.4375,0.0,1.0,0.4805204545454545,0.3299492385786802,0.0,2300
0.75,0.0,1.0,0.1795454545454545,0.3248730964467005,0.0,10600
0.6875,0.0,1.0,0.4860295454545454,0.3299492385786802,0.0,5600
0.59375,1.0,1.0,0.2727272727272727,0.8883248730964467,1.0,10300
0.5,0.0,1.0,0.5818181818181818,0.3299492385786802,0.0,3900
0.6875,1.0,1.0,0.3659090909090909,0.3299492385786802,0.0,9490
0.5,0.0,0.0,0.4551545454545455,0.7654822335025381,0.0,3199
0.65625,1.0,0.0,0.444875,0.3807106598984772,0.0,7499
0.65625,0.0,0.0,0.3890909090909091,0.3807106598984772,0.0,4950
0.75,0.0,1.0,0.3863636363636363,0.3299492385786802,1.0,10500
0.5625,1.0,0.0,0.5295454545454545,0.9898477157360408,1.0,14950
0.75,1.0,0.0,0.615909090909091,0.634517766497462,1.0,15000
0.40625,1.0,1.0,0.6117659090909091,0.634517766497462,0.0,2000
0.59375,0.0,0.0,0.0,0.3299492385786802,1.0,1999
0.5625,0.0,0.0,0.4545454545454545,0.2791878172588832,0.0,4000
0.5,0.0,0.0,0.0,0.3807106598984772,0.0,2100
0.59375,1.0,1.0,0.0,0.634517766497462,0.0,6300
0.5,0.0,0.0,0.5159090909090909,0.3248730964467005,0.0,3750
0.6875,0.0,1.0,0.0,0.3299492385786802,0.0,2999
0.46875,1.0,1.0,0.0,0.634517766497462,0.0,1999
0.53125,0.0,1.0,0.0,0.3807106598984772,0.0,2200
0.59375,0.0,0.0,0.5818181818181818,0.5329949238578681,1.0,8500
0.03125,1.0,1.0,0.1914204545454545,0.3553299492385786,0.0,13000
0.34375,0.0,1.0,6.363636363636364e-05,0.481725888324873,0.0,2500
0.5,0.0,1.0,0.0252522727272727,0.3807106598984772,0.0,2600
0.5625,0.0,0.0,0.625,0.7360406091370558,0.0,5000
0.65625,0.0,1.0,0.4477272727272727,0.1776649746192893,0.0,2800
0.75,0.0,0.0,0.37415,0.3116751269035532,0.0,6800
0.65625,0.0,1.0,0.1704545454545454,0.3807106598984772,1.0,5850
0.6875,0.0,1.0,0.0003977272727272,0.5329949238578681,1.0,8200
0.6875,0.0,0.0,0.5340909090909091,0.3807106598984772,1.0,6200
0.65625,1.0,0.0,0.1386363636363636,0.8375634517766498,1.0,4700
0.875,1.0,0.0,0.3090909090909091,0.7360406091370558,1.0,22000
0.125,1.0,1.0,0.252525,0.634517766497462,0.0,1200
0.5,0.0,1.0,0.5045454545454545,0.3807106598984772,0.0,3200
0.65625,0.0,1.0,0.5,0.634517766497462,1.0,11500
0.5,0.0,0.0,0.4480068181818182,0.3807106598984772,0.0,3000
0.78125,0.0,1.0,0.45,0.3807106598984772,1.0,16300
0.59375,0.0,0.0,0.3522727272727273,0.3248730964467005,0.0,3855
0.6875,1.0,0.0,0.4131568181818182,0.3807106598984772,0.0,7700
0.21875,1.0,1.0,0.0007272727272727,0.634517766497462,0.0,1800
0.625,0.0,0.0,0.5454545454545454,0.3299492385786802,0.0,3999
0.5,0.0,0.0,0.0252522727272727,0.4314720812182741,0.0,5150
0.34375,1.0,1.0,0.0006818181818181,0.7360406091370558,1.0,2500
0.59375,1.0,1.0,0.4536363636363636,0.634517766497462,1.0,6900
0.3125,1.0,1.0,0.5681818181818182,0.7360406091370558,0.0,3500
0.65625,1.0,0.0,0.3659090909090909,0.3807106598984772,0.0,9800
0.875,0.0,1.0,0.5840909090909091,0.3299492385786802,1.0,11300
0.875,0.0,1.0,0.1409090909090909,0.3299492385786802,1.0,15000
0.8125,0.0,0.0,0.5331386363636363,0.3279187817258883,0.0,7500
0.65625,1.0,1.0,0.4590909090909091,0.634517766497462,1.0,7800
0.5,0.0,1.0,0.3409090909090909,0.8883248730964467,0.0,5050
0.84375,1.0,1.0,0.2243181818181818,0.2284263959390863,0.0,11899
0.59375,0.0,1.0,0.2268181818181818,0.2284263959390863,0.0,2500
0.71875,0.0,1.0,0.0003636363636363,0.531979695431472,1.0,9700
0.28125,0.0,1.0,0.4534090909090909,0.634517766497462,1.0,2700
0.40625,1.0,1.0,0.8181818181818182,0.9898477157360408,1.0,3000
0.71875,0.0,0.0,0.4090909090909091,0.2284263959390863,1.0,5199
0.59375,0.0,1.0,0.0005227272727272,0.3807106598984772,0.0,3600
0.5625,1.0,1.0,0.3636363636363636,0.3807106598984772,0.0,1150
0.71875,1.0,1.0,0.4,0.3299492385786802,1.0,7450
0.34375,1.0,1.0,0.4318181818181818,0.3807106598984772,0.0,1299
0.53125,0.0,0.0,0.3977272727272727,0.4314720812182741,0.0,4990
0.46875,0.0,0.0,0.4045454545454545,0.4314720812182741,0.0,4390
0.3125,1.0,1.0,0.7867409090909091,0.5812182741116751,0.0,3500
0.4375,1.0,0.0,0.6181818181818182,0.9898477157360408,1.0,3400
0.5,0.0,0.0,0.4330295454545455,0.583756345177665,0.0,2800
0.6875,0.0,1.0,0.4229272727272727,0.4314720812182741,0.0,3950
0.59375,1.0,0.0,0.4458772727272727,0.583756345177665,1.0,6700
0.6875,1.0,0.0,0.4458772727272727,0.3299492385786802,1.0,5450
0.53125,1.0,1.0,0.4876522727272727,0.4314720812182741,0.0,3850
0.6875,0.0,0.0,0.4409090909090909,0.3299492385786802,0.0,6100
0.4375,0.0,1.0,0.5227272727272727,0.6289340101522843,0.0,2150
0.6875,1.0,1.0,0.2272727272727272,0.7360406091370558,1.0,8000
0.53125,1.0,1.0,0.0004545454545454,0.3299492385786802,0.0,5800
0.78125,0.0,0.0,0.5,0.4213197969543147,0.0,12700
0.625,0.0,0.0,0.3961363636363636,0.634517766497462,1.0,8100
0.5,0.0,1.0,0.4831068181818181,0.2431472081218274,0.0,2550
0.40625,0.0,0.0,0.001765909090909,0.482233502538071,0.0,3000
0.3125,0.0,0.0,0.525,0.634517766497462,0.0,1100
0.75,0.0,0.0,0.0004545454545454,0.4111675126903553,0.0,11200
0.71875,1.0,1.0,0.3818181818181818,0.7360406091370558,1.0,19900
0.71875,0.0,0.0,0.2840909090909091,0.3807106598984772,1.0,7400
0.75,0.0,1.0,0.3181818181818182,0.3299492385786802,1.0,6000
0.75,0.0,0.0,0.3181818181818182,0.3299492385786802,1.0,6500
0.71875,0.0,0.0,2.2727272727272728e-06,0.5329949238578681,1.0,6500
0.84375,0.0,0.0,0.6545454545454545,0.634517766497462,1.0,21000
0.5625,0.0,0.0,0.5,0.634517766497462,0.0,7500
0.5,1.0,1.0,0.6590909090909091,0.8862944162436549,1.0,6900
0.15625,1.0,1.0,0.059090909090909,0.634517766497462,0.0,2300
0.5625,1.0,0.0,0.5227272727272727,0.7360406091370558,0.0,9500
0.34375,1.0,1.0,0.5840909090909091,0.5329949238578681,0.0,1100
0.1875,0.0,1.0,0.5909090909090909,0.634517766497462,0.0,750
0.21875,0.0,1.0,0.4977272727272727,0.5329949238578681,0.0,500
0.65625,0.0,0.0,0.8409090909090909,0.6329949238578679,1.0,7500
0.59375,1.0,0.0,0.3181818181818182,0.8375634517766498,0.0,5900
0.125,1.0,1.0,0.6136363636363636,0.4314720812182741,0.0,1700
0.8125,1.0,1.0,0.1590909090909091,0.634517766497462,1.0,14500
0.625,0.0,1.0,0.3340909090909091,0.2284263959390863,0.0,3750
0.5625,1.0,1.0,0.5681818181818182,0.3299492385786802,0.0,6200
0.96875,1.0,0.0,0.0681818181818181,0.6340101522842639,1.0,22000
0.46875,0.0,0.0,0.5022727272727273,0.583756345177665,0.0,2500
0.59375,1.0,1.0,0.3970454545454545,0.583756345177665,0.0,7000
0.59375,1.0,1.0,0.5808159090909091,0.3299492385786802,0.0,1350
0.21875,1.0,1.0,0.252525,0.4314720812182741,0.0,1750
0.46875,1.0,1.0,0.0006818181818181,0.634517766497462,0.0,3299
0.84375,1.0,1.0,0.4,0.3807106598984772,0.0,10990
0.875,1.0,0.0,0.255,0.3609137055837563,0.0,8950
0.5,1.0,1.0,0.5681818181818182,0.634517766497462,1.0,6400
0.71875,1.0,1.0,0.3605136363636363,0.3299492385786802,1.0,10800
0.65625,0.0,0.0,0.4772727272727273,0.3807106598984772,0.0,5400
0.65625,1.0,0.0,0.4090909090909091,0.3807106598984772,0.0,6999
0.8125,0.0,0.0,0.1246704545454545,0.1263959390862944,0.0,5500
0.6875,1.0,1.0,0.4318181818181818,0.2284263959390863,0.0,4799
0.8125,0.0,1.0,0.1909090909090909,0.3299492385786802,1.0,7999
0.5625,1.0,1.0,0.4318363636363636,0.4314720812182741,1.0,5200
0.5625,1.0,0.0,0.5068181818181818,0.7360406091370558,0.0,11000
0.5,0.0,0.0,0.5772727272727273,0.3807106598984772,0.0,2850
0.8125,1.0,1.0,2.272727272727273e-05,0.3807106598984772,1.0,9200
0.59375,1.0,1.0,0.5909090909090909,0.4314720812182741,0.0,1600
0.15625,1.0,1.0,0.5840613636363636,0.634517766497462,0.0,2000
0.09375,0.0,1.0,0.7568181818181818,0.3299492385786802,0.0,1200
0.875,1.0,0.0,0.3863636363636363,0.3609137055837563,1.0,10000
0.65625,0.0,0.0,0.4045454545454545,0.2284263959390863,0.0,5850
0.09375,0.0,0.0,2.2727272727272728e-06,0.634517766497462,0.0,620
0.46875,0.0,0.0,0.0004431818181818,0.4314720812182741,0.0,4600
0.28125,0.0,0.0,0.5613636363636364,0.5324873096446701,1.0,2500
0.78125,1.0,1.0,0.5568181818181819,0.634517766497462,0.0,12599
0.125,0.0,0.0,0.3738636363636363,0.5329949238578681,0.0,3200
0.59375,0.0,1.0,0.0005454545454545,0.3299492385786802,0.0,4499
0.6875,0.0,1.0,0.757575,0.4314720812182741,0.0,4999
0.59375,1.0,1.0,0.4110318181818181,0.3299492385786802,0.0,2700
0.625,0.0,1.0,0.325,0.3299492385786802,0.0,4999
0.0625,1.0,1.0,0.0006590909090909,0.4314720812182741,0.0,1200
0.15625,0.0,0.0,0.252525,0.4314720812182741,0.0,650
0.8125,0.0,0.0,0.3784090909090909,0.3807106598984772,0.0,8800
0.53125,1.0,1.0,0.4240909090909091,0.2284263959390863,0.0,3700
0.5,0.0,0.0,0.5454545454545454,0.4309644670050762,0.0,1700
0.71875,0.0,0.0,0.3991363636363636,0.2791878172588832,0.0,5800
0.15625,0.0,0.0,0.6181818181818182,0.4314720812182741,0.0,1700
0.84375,0.0,0.0,0.3804545454545454,0.3807106598984772,1.0,10500
0.84375,1.0,1.0,0.2745227272727272,0.3802030456852792,0.0,12600
0.6875,0.0,1.0,0.3955863636363636,0.3299492385786802,1.0,8600
0.625,1.0,0.0,0.4090909090909091,0.8375634517766498,1.0,9200
0.84375,1.0,1.0,0.0814954545454545,0.633502538071066,1.0,16100
0.71875,0.0,1.0,0.3204545454545454,0.3756345177664975,0.0,6990
0.5,1.0,1.0,0.7204545454545455,0.4314720812182741,0.0,3500
0.375,1.0,1.0,0.4954545454545455,0.634517766497462,0.0,4300
0.65625,0.0,0.0,0.425,0.3299492385786802,0.0,7700
0.28125,1.0,1.0,0.0002795454545454,0.5329949238578681,0.0,2500
0.40625,1.0,1.0,0.9090909090909092,0.8883248730964467,0.0,4200
0.625,0.0,0.0,0.4370454545454545,0.2791878172588832,0.0,4900
0.34375,0.0,0.0,0.375,0.8883248730964467,0.0,5000
0.71875,1.0,1.0,0.5227272727272727,0.634517766497462,0.0,12000
0.4375,0.0,0.0,0.5,0.5329949238578681,0.0,5350
0.4375,0.0,0.0,0.5,0.5329949238578681,0.0,5350
0.34375,1.0,1.0,0.7739136363636364,0.7360406091370558,0.0,3200
0.5625,0.0,0.0,0.6883113636363637,0.482233502538071,0.0,1500
0.0625,0.0,0.0,0.9545454545454546,0.5329949238578681,0.0,1000
0.3125,0.0,1.0,0.2272727272727272,0.7360406091370558,0.0,2300
0.40625,1.0,0.0,0.2805818181818182,0.9898477157360408,1.0,3500
0.21875,1.0,1.0,2.272727272727273e-05,0.4314720812182741,0.0,500
0.46875,0.0,0.0,0.3409090909090909,0.5329949238578681,0.0,5000
0.5,1.0,1.0,2.272727272727273e-05,0.3807106598984772,0.0,1500
0.84375,0.0,0.0,0.2318181818181818,0.7071065989847717,1.0,22000
0.53125,1.0,1.0,0.6818159090909091,0.7096446700507614,0.0,8500
0.84375,0.0,0.0,0.3609090909090909,0.3299492385786802,0.0,7199
0.875,1.0,0.0,0.4045454545454545,0.3609137055837563,1.0,12499
0.21875,0.0,1.0,2.2727272727272728e-06,0.5329949238578681,0.0,1350
0.78125,0.0,0.0,0.4886363636363636,0.7360406091370558,1.0,15999
0.84375,1.0,0.0,0.3346113636363636,0.7360406091370558,1.0,18299
0.3125,0.0,1.0,0.45,0.4314720812182741,1.0,2800
